odor_identity,glomerulus,relative_weight,neuron_role,root_id,side,cell_class,cell_type,hemibrain_type,top_nt,seed_weight,selection_status
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940645917492,left,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940611984114,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940612166553,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940614110866,right,olfactory,ORN_VM2,ORN_VM2,serotonin,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940617166882,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940617208354,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940617712438,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940619163783,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940619903215,right,olfactory,ORN_VM2,ORN_VM2,serotonin,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940624061116,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940629337470,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940629423994,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940630384246,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940632731105,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940633221657,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940633250530,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940638915160,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940640262645,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,ORN,720575940659150977,right,olfactory,ORN_VM2,ORN_VM2,acetylcholine,0.02702702702702703,selected
MCH_4-methylcyclohexanol,VM2,1.0,PN,720575940617179451,left,ALPN,VM2_adPN,VM2_adPN,acetylcholine,0.25,selected
MCH_4-methylcyclohexanol,VM2,1.0,PN,720575940640697808,left,ALPN,VM2_adPN,VM2_adPN,acetylcholine,0.25,selected
MCH_4-methylcyclohexanol,VM2,1.0,PN,720575940607687260,right,ALPN,VM2_adPN,VM2_adPN,acetylcholine,0.25,selected
MCH_4-methylcyclohexanol,VM2,1.0,PN,720575940619280705,right,ALPN,VM2_adPN,VM2_adPN,acetylcholine,0.25,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940606698882,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940609586645,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940611696370,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940613539478,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940614427055,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940614735372,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940615747259,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940616398898,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940616713473,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940617645652,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940620577217,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940620679233,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940620932717,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940622039551,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940622685367,left,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940622880588,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940623062749,left,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940623085495,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940625360784,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940625825820,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940631923816,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940631925132,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940633203225,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940633311328,left,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940635094426,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940636741488,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940638576829,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940644237591,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940647097732,left,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940603356128,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940605915872,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940613437359,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940616203067,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940616886228,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940617234077,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940619277733,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940619725844,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940621325338,right,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940622099294,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940622440840,right,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940624500519,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940624951020,right,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940626147971,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940628677626,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940629384953,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940630612280,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940631228719,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940631295116,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940635184485,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940639024462,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940641039067,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940649134969,right,olfactory,ORN_DM2,ORN_DM2,acetylcholine,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940654194337,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,ORN,720575940655010209,right,olfactory,ORN_DM2,ORN_DM2,serotonin,0.01574074074074074,selected
MCH_4-methylcyclohexanol,DM2,0.85,PN,720575940630024566,left,ALPN,DM2_lPN,DM2_lPN,acetylcholine,0.2125,selected
MCH_4-methylcyclohexanol,DM2,0.85,PN,720575940638633535,left,ALPN,DM2_lPN,DM2_lPN,acetylcholine,0.2125,selected
MCH_4-methylcyclohexanol,DM2,0.85,PN,720575940637628762,right,ALPN,DM2_lPN,DM2_lPN,acetylcholine,0.2125,selected
MCH_4-methylcyclohexanol,DM2,0.85,PN,720575940638624189,right,ALPN,DM2_lPN,DM2_lPN,acetylcholine,0.2125,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940606108862,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940610999794,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940611369938,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940614257986,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940614833567,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940616486795,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940617681822,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940618512331,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940619093524,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620028080,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620319329,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620572933,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620822049,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940622833577,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940623482355,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940625757053,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940626530564,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940626571592,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940626879484,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940627737073,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629232492,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940631174431,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940631203896,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940632315106,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940632356066,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940634530155,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940636052080,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940638852736,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940639448528,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940640027637,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940641372112,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940644076398,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646142004,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646540910,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940605834626,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940607811420,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940610922202,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940611218418,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940611237034,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940613509010,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940613666666,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940614014431,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940616194397,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940616205405,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940617009638,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940619360532,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620030384,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620555252,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620831265,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621326874,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621808227,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621821004,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940622063871,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940623801276,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940624096708,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940625383299,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940628641871,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629263872,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629677655,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940633668031,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940637846069,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940638410611,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940644028452,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645211939,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645214243,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645576756,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646120324,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,PN,720575940611079236,left,ALPN,VA2_adPN,VA2_adPN,acetylcholine,0.275,selected
MCH_4-methylcyclohexanol,VA2,0.55,PN,720575940609460491,right,ALPN,VA2_adPN,VA2_adPN,acetylcholine,0.275,selected
